,Label
27238,1
27239,1
27240,1
27241,0
27242,1
27243,0
27244,1
27245,1
27246,0
27247,0
27248,1
27249,1
27250,0
27251,1
27252,1
27253,1
27254,1
27255,0
27256,1
27257,0
27258,1
27259,1
27260,1
27261,0
27262,0
27263,0
27264,1
27265,0
27266,1
27267,1
27268,0
27269,1
27270,1
27271,1
27272,0
27273,0
27274,1
27275,0
27276,1
27277,0
27278,0
27279,0
27280,1
27281,1
27282,0
27283,1
27284,1
27285,0
27286,1
27287,0
27288,1
27289,1
27290,0
27291,0
27292,0
27293,0
27294,1
27295,0
27296,0
27297,1
27298,1
27299,1
27300,1
27301,1
27302,1
27303,0
27304,1
27305,1
27306,1
27307,1
27308,1
27309,0
27310,1
27311,1
27312,1
27313,1
27314,1
27315,1
27316,1
27317,0
27318,1
27319,1
27320,0
27321,1
27322,1
27323,1
27324,0
27325,1
27326,0
27327,0
27328,0
27329,0
27330,1
27331,0
27332,0
27333,0
27334,0
27335,1
27336,0
27337,1
27338,0
27339,1
27340,0
27341,1
27342,1
27343,0
27344,1
27345,1
27346,1
27347,1
27348,0
27349,0
27350,0
27351,1
27352,1
27353,1
27354,1
27355,0
27356,1
27357,1
27358,1
27359,0
27360,1
27361,0
27362,1
27363,0
27364,1
27365,1
27366,1
27367,0
27368,0
27369,0
27370,1
27371,0
27372,0
27373,0
27374,1
27375,1
27376,0
27377,0
27378,1
27379,0
27380,0
27381,1
27382,0
27383,1
27384,0
27385,0
27386,0
27387,0
27388,1
27389,0
27390,1
27391,1
27392,0
27393,1
27394,1
27395,0
27396,1
27397,0
27398,1
27399,0
27400,0
27401,0
27402,1
27403,1
27404,1
27405,0
27406,1
27407,1
27408,1
27409,0
27410,0
27411,1
27412,0
27413,1
27414,1
27415,1
27416,0
27417,0
27418,1
27419,0
27420,1
27421,1
27422,1
27423,0
27424,0
27425,1
27426,0
27427,1
27428,0
27429,1
27430,0
27431,1
27432,0
27433,0
27434,0
27435,1
27436,0
27437,1
27438,1
27439,0
27440,0
27441,1
27442,1
27443,1
27444,1
27445,0
27446,0
27447,1
27448,0
27449,0
27450,1
27451,0
27452,0
27453,0
27454,0
27455,1
27456,0
27457,1
27458,1
27459,1
27460,1
27461,1
27462,1
27463,1
27464,0
27465,0
27466,0
27467,1
27468,1
27469,1
27470,0
27471,1
27472,1
27473,0
27474,0
27475,1
27476,1
27477,0
27478,1
27479,1
27480,1
27481,1
27482,0
27483,1
27484,0
27485,1
27486,0
27487,0
27488,0
27489,0
27490,1
27491,0
27492,1
27493,0
27494,0
27495,1
27496,0
27497,1
27498,0
27499,0
27500,1
27501,0
27502,1
27503,1
27504,0
27505,1
27506,0
27507,1
27508,1
27509,0
27510,0
27511,1
27512,1
27513,1
27514,1
27515,0
27516,1
27517,1
27518,1
27519,1
27520,1
27521,1
27522,1
27523,1
27524,1
27525,1
27526,1
27527,1
27528,1
27529,1
27530,1
27531,1
27532,0
27533,1
27534,1
27535,1
27536,0
27537,1
27538,1
27539,1
27540,1
27541,1
27542,1
27543,1
27544,0
27545,1
27546,1
27547,0
27548,0
27549,1
27550,0
27551,1
27552,0
27553,0
27554,0
27555,0
27556,0
27557,1
27558,0
27559,0
27560,1
27561,0
27562,0
27563,1
27564,0
27565,1
27566,0
27567,1
27568,1
27569,1
27570,0
27571,0
27572,0
27573,1
27574,0
27575,1
27576,1
27577,1
27578,1
27579,0
27580,1
27581,0
27582,0
27583,1
27584,0
27585,0
27586,1
27587,0
27588,0
27589,0
27590,1
27591,0
27592,0
27593,0
27594,1
27595,0
27596,1
27597,0
27598,1
27599,0
27600,0
27601,0
27602,1
27603,0
27604,1
27605,1
27606,0
27607,1
27608,0
27609,0
27610,0
27611,0
27612,0
27613,1
27614,0
27615,0
27616,1
27617,0
27618,1
27619,0
27620,0
27621,1
27622,0
27623,0
27624,1
27625,1
27626,1
27627,1
27628,0
27629,1
27630,0
27631,0
27632,0
27633,0
27634,0
27635,1
27636,0
27637,1
27638,0
27639,0
27640,1
27641,1
27642,0
27643,1
27644,0
27645,1
27646,0
27647,0
27648,0
27649,1
27650,0
27651,0
27652,0
27653,1
27654,1
27655,1
27656,1
27657,1
27658,0
27659,1
27660,1
27661,0
27662,0
27663,1
27664,1
27665,1
27666,1
27667,1
27668,1
27669,1
27670,1
27671,1
27672,0
27673,1
27674,1
27675,1
27676,0
27677,0
27678,0
27679,0
27680,1
27681,0
27682,1
27683,1
27684,0
27685,0
27686,1
27687,1
27688,1
27689,1
27690,1
27691,1
27692,0
27693,1
27694,1
27695,1
27696,0
27697,0
27698,0
27699,0
27700,0
27701,1
27702,0
27703,1
27704,1
27705,1
27706,1
27707,0
27708,0
27709,1
27710,0
27711,1
27712,0
27713,1
27714,1
27715,0
27716,1
27717,0
27718,1
27719,0
27720,0
27721,1
27722,0
27723,1
27724,0
27725,0
27726,0
27727,0
27728,1
27729,0
27730,1
27731,0
27732,0
27733,1
27734,0
27735,0
27736,0
27737,1
27738,1
27739,0
27740,0
27741,1
27742,0
27743,0
27744,1
27745,0
27746,1
27747,0
27748,1
27749,1
27750,0
27751,1
27752,0
27753,1
27754,0
27755,0
27756,0
27757,0
27758,1
27759,1
27760,1
27761,0
27762,1
27763,1
27764,1
27765,1
27766,1
27767,1
27768,1
27769,1
27770,0
27771,1
27772,1
27773,1
27774,0
27775,1
27776,1
27777,1
27778,0
27779,1
27780,1
27781,1
27782,0
27783,0
27784,0
27785,0
27786,0
27787,1
27788,0
27789,0
27790,0
27791,0
27792,1
27793,0
27794,0
27795,0
27796,1
27797,1
27798,0
27799,1
27800,0
27801,1
27802,1
27803,1
27804,1
27805,1
27806,1
27807,1
27808,1
27809,1
27810,1
27811,0
27812,0
27813,1
27814,1
27815,0
27816,1
27817,0
27818,1
27819,0
27820,1
27821,0
27822,1
27823,1
27824,1
27825,1
27826,0
27827,1
27828,1
27829,1
27830,1
27831,1
27832,0
27833,1
27834,1
27835,1
27836,0
27837,1
27838,1
27839,1
27840,0
27841,1
27842,1
27843,0
27844,0
27845,1
27846,0
27847,1
27848,1
27849,1
27850,1
27851,1
27852,1
27853,1
27854,0
27855,1
27856,0
27857,0
27858,0
27859,0
27860,0
27861,0
27862,1
27863,0
27864,1
27865,0
27866,1
27867,1
27868,1
27869,0
27870,0
27871,0
27872,0
27873,1
27874,0
27875,1
27876,0
27877,1
27878,1
27879,0
27880,1
27881,0
27882,1
27883,1
27884,0
27885,1
27886,0
27887,1
27888,0
27889,1
27890,0
27891,1
27892,0
27893,1
27894,0
27895,0
27896,0
27897,1
27898,1
27899,0
27900,1
27901,1
27902,1
27903,1
27904,1
27905,1
27906,1
27907,1
27908,1
27909,0
27910,1
27911,0
27912,1
27913,1
27914,0
27915,1
27916,0
27917,0
27918,0
27919,1
27920,1
27921,1
27922,0
27923,1
27924,1
27925,1
27926,1
27927,1
27928,1
27929,1
27930,1
27931,1
27932,1
27933,0
27934,0
27935,0
27936,0
27937,1
27938,1
27939,0
27940,1
27941,1
27942,1
27943,0
27944,1
27945,1
27946,1
27947,1
27948,0
27949,0
27950,1
27951,1
27952,1
27953,0
27954,0
27955,0
27956,1
27957,0
27958,0
27959,0
27960,0
27961,1
27962,0
27963,1
27964,0
27965,1
27966,0
27967,1
27968,1
27969,1
27970,1
27971,1
27972,0
27973,1
27974,0
27975,1
27976,1
27977,0
27978,1
27979,0
27980,1
27981,0
27982,0
27983,0
27984,1
27985,0
27986,0
27987,0
27988,1
27989,0
27990,1
27991,0
27992,0
27993,1
27994,0
27995,1
27996,1
27997,1
27998,1
27999,0
28000,1
28001,0
28002,0
28003,0
28004,1
28005,1
28006,0
28007,1
28008,1
28009,0
28010,0
28011,0
28012,1
28013,1
28014,0
28015,1
28016,0
28017,1
28018,1
28019,1
28020,1
28021,1
28022,0
28023,1
28024,1
28025,0
28026,1
28027,0
28028,1
28029,0
28030,0
28031,1
28032,0
28033,1
28034,0
28035,1
28036,1
28037,1
28038,0
28039,0
28040,1
28041,1
28042,1
28043,1
28044,0
28045,1
28046,0
28047,1
28048,1
28049,1
28050,1
28051,1
28052,1
28053,1
28054,1
28055,0
28056,0
28057,0
28058,1
28059,1
28060,1
28061,0
28062,1
28063,0
28064,1
28065,1
28066,0
28067,1
28068,0
28069,0
28070,1
28071,0
28072,1
28073,1
28074,0
28075,0
28076,1
28077,1
28078,1
28079,0
28080,1
28081,0
28082,0
28083,0
28084,0
28085,1
28086,1
28087,0
28088,1
28089,1
28090,0
28091,0
28092,0
28093,1
28094,0
28095,1
28096,0
28097,1
28098,0
28099,1
28100,0
28101,0
28102,1
28103,0
28104,0
28105,0
28106,1
28107,1
28108,1
28109,0
28110,1
28111,1
28112,1
28113,1
28114,1
28115,0
28116,0
28117,0
28118,0
28119,1
28120,0
28121,1
28122,1
28123,0
28124,1
28125,0
28126,0
28127,1
28128,0
28129,1
28130,0
28131,1
28132,1
28133,0
28134,0
28135,0
28136,1
28137,1
28138,0
28139,1
28140,0
28141,0
28142,1
28143,0
28144,1
28145,1
28146,0
28147,0
28148,1
28149,1
28150,1
28151,0
28152,1
28153,1
28154,0
28155,1
28156,0
28157,1
28158,1
28159,0
28160,0
28161,1
28162,0
28163,0
28164,1
28165,1
28166,1
28167,0
28168,0
28169,0
28170,1
28171,1
28172,0
28173,1
28174,0
28175,1
28176,1
28177,0
28178,1
28179,1
28180,1
28181,1
28182,0
28183,0
28184,1
28185,0
28186,1
28187,0
28188,0
28189,0
28190,0
28191,1
28192,0
28193,0
28194,1
28195,0
28196,1
28197,1
28198,0
28199,1
28200,1
28201,0
28202,1
28203,0
28204,0
28205,1
28206,0
28207,1
28208,1
28209,0
28210,1
28211,0
28212,0
28213,1
28214,0
28215,1
28216,1
28217,0
28218,1
28219,1
28220,1
28221,1
28222,0
28223,0
28224,1
28225,1
28226,1
28227,0
28228,1
28229,0
28230,1
28231,0
28232,1
28233,0
28234,1
28235,0
28236,1
28237,0
28238,0
28239,1
28240,0
28241,0
28242,1
28243,1
28244,0
28245,1
28246,1
28247,0
28248,0
28249,0
28250,1
28251,0
28252,0
28253,0
28254,1
28255,0
28256,1
28257,0
28258,1
28259,1
28260,1
28261,1
28262,1
28263,1
28264,1
28265,1
28266,0
28267,1
28268,0
28269,1
28270,0
28271,0
28272,1
28273,0
28274,1
28275,1
28276,1
28277,1
28278,1
28279,0
28280,1
28281,0
28282,1
28283,1
28284,0
28285,1
28286,1
28287,0
28288,1
28289,0
28290,0
28291,0
28292,1
28293,1
28294,1
28295,1
28296,1
28297,0
28298,0
28299,1
28300,1
28301,1
28302,1
28303,1
28304,1
28305,1
28306,1
28307,1
28308,1
28309,1
28310,1
28311,1
28312,1
28313,1
28314,1
28315,1
28316,0
28317,0
28318,0
28319,0
28320,1
28321,1
28322,1
28323,1
28324,0
28325,1
28326,0
28327,0
28328,1
28329,0
28330,1
28331,0
28332,1
28333,0
28334,1
28335,1
28336,0
28337,1
28338,0
28339,0
28340,1
28341,1
28342,1
28343,0
28344,1
28345,0
28346,1
28347,0
28348,1
28349,1
28350,0
28351,0
28352,1
28353,0
28354,0
28355,1
28356,0
28357,0
28358,1
28359,0
28360,1
28361,0
28362,1
28363,0
28364,1
28365,0
28366,0
28367,0
28368,0
28369,1
28370,0
28371,1
28372,0
28373,0
28374,1
28375,1
28376,1
28377,1
28378,1
28379,1
28380,0
28381,1
28382,1
28383,1
28384,1
28385,1
28386,1
28387,1
28388,0
28389,0
28390,1
28391,1
28392,1
28393,1
28394,1
28395,1
28396,0
28397,0
28398,0
28399,1
28400,1
28401,1
28402,0
28403,1
28404,1
28405,1
28406,1
28407,1
28408,1
28409,1
28410,0
28411,1
28412,0
28413,0
28414,0
28415,1
28416,1
28417,0
28418,0
28419,0
28420,0
28421,1
28422,0
28423,1
28424,0
28425,1
28426,0
28427,0
28428,0
28429,0
28430,0
28431,1
28432,0
28433,1
28434,1
28435,1
28436,1
28437,1
28438,1
28439,1
28440,0
28441,0
28442,1
28443,1
28444,1
28445,0
28446,0
28447,1
28448,0
28449,1
28450,1
28451,0
28452,1
28453,1
28454,1
28455,1
28456,1
28457,0
28458,1
28459,0
28460,1
28461,1
28462,1
28463,0
28464,1
28465,1
28466,1
28467,1
28468,0
28469,0
28470,0
28471,1
28472,0
28473,1
28474,1
28475,0
28476,0
28477,1
28478,0
28479,0
28480,0
28481,1
28482,0
28483,1
28484,1
28485,1
28486,1
28487,0
28488,1
28489,1
28490,1
28491,1
28492,0
28493,1
28494,0
28495,1
28496,1
28497,1
28498,0
28499,0
28500,1
28501,0
28502,0
28503,0
28504,1
28505,0
28506,1
28507,1
28508,0
28509,1
28510,1
28511,1
28512,1
28513,0
28514,0
28515,1
28516,0
28517,1
28518,0
28519,0
28520,1
28521,1
28522,1
28523,1
28524,1
28525,1
28526,1
28527,1
28528,1
28529,1
28530,1
28531,1
28532,1
28533,1
28534,1
28535,1
28536,1
28537,1
28538,0
28539,1
28540,1
28541,1
28542,0
28543,1
28544,1
28545,1
28546,0
28547,0
28548,1
28549,1
28550,1
28551,1
28552,1
28553,1
28554,1
28555,1
28556,1
28557,1
28558,1
28559,1
28560,1
28561,0
28562,1
28563,1
28564,0
28565,1
28566,0
28567,1
28568,0
28569,1
28570,1
28571,1
28572,0
28573,1
28574,0
28575,1
28576,0
28577,1
28578,1
28579,0
28580,1
28581,0
28582,1
28583,1
28584,0
28585,0
28586,0
28587,0
28588,0
28589,1
28590,0
28591,0
28592,0
28593,0
28594,1
28595,0
28596,1
28597,1
28598,1
28599,1
28600,0
28601,1
28602,0
28603,1
28604,1
28605,0
28606,0
28607,1
28608,0
28609,1
28610,0
28611,0
28612,0
28613,0
28614,1
28615,0
28616,1
28617,0
28618,0
28619,1
28620,0
28621,1
28622,1
28623,1
28624,1
28625,1
28626,1
28627,1
28628,1
28629,1
28630,0
28631,1
28632,1
28633,1
28634,1
28635,1
28636,1
28637,1
28638,0
28639,0
28640,1
28641,0
28642,1
28643,0
28644,1
28645,0
28646,1
28647,0
28648,1
28649,1
28650,1
28651,0
28652,1
28653,0
28654,1
28655,0
28656,1
28657,1
28658,1
28659,1
28660,1
28661,1
28662,1
28663,1
28664,1
28665,0
28666,1
28667,0
28668,0
28669,0
28670,1
28671,0
28672,1
28673,0
28674,0
28675,1
28676,0
28677,1
28678,1
28679,0
28680,1
28681,1
28682,0
28683,1
28684,0
28685,1
28686,0
28687,0
28688,1
28689,1
28690,1
28691,0
28692,1
28693,0
28694,1
28695,0
28696,0
28697,1
28698,1
28699,0
28700,1
28701,0
28702,1
28703,0
28704,0
28705,1
28706,0
28707,1
28708,0
28709,0
28710,1
28711,0
28712,0
28713,0
28714,0
28715,1
28716,0
28717,1
28718,1
28719,1
28720,0
28721,1
28722,0
28723,1
28724,1
28725,1
28726,0
28727,1
28728,0
28729,0
28730,0
28731,0
28732,0
28733,1
28734,1
28735,0
28736,1
28737,0
28738,0
28739,1
28740,0
28741,0
28742,1
28743,1
28744,0
28745,1
28746,1
28747,1
28748,1
28749,1
28750,1
28751,1
28752,1
28753,1
28754,1
28755,1
28756,1
28757,1
28758,1
28759,1
28760,0
28761,1
28762,0
28763,0
28764,1
28765,1
28766,1
28767,1
28768,1
28769,0
28770,1
28771,0
28772,1
28773,0
28774,1
28775,1
28776,0
28777,1
28778,0
28779,1
28780,1
28781,1
28782,1
28783,1
28784,1
28785,0
28786,1
28787,0
28788,1
28789,1
28790,1
28791,0
28792,0
28793,1
28794,0
28795,1
28796,1
28797,0
28798,1
28799,1
28800,1
28801,1
28802,1
28803,0
28804,0
28805,1
28806,0
28807,1
28808,0
28809,0
28810,0
28811,1
28812,1
28813,1
28814,1
28815,1
28816,0
28817,0
28818,0
28819,0
28820,1
28821,0
28822,1
28823,0
28824,0
28825,1
28826,1
28827,1
28828,1
28829,0
28830,0
28831,1
28832,0
28833,0
28834,0
28835,0
28836,1
28837,1
28838,1
28839,1
28840,1
28841,0
28842,1
28843,0
28844,0
28845,1
28846,1
28847,1
28848,1
28849,0
28850,0
28851,1
28852,0
28853,1
28854,1
28855,1
28856,0
28857,1
28858,1
28859,0
28860,0
28861,1
28862,0
28863,1
28864,1
28865,0
28866,0
28867,1
28868,1
28869,0
28870,1
28871,1
28872,1
28873,1
28874,1
28875,1
28876,1
28877,1
28878,1
28879,1
28880,1
28881,1
28882,0
28883,1
28884,1
28885,0
28886,1
28887,0
28888,1
28889,0
28890,0
28891,1
28892,0
28893,0
28894,1
28895,0
28896,0
28897,1
28898,1
28899,0
28900,1
28901,0
28902,1
28903,1
28904,1
28905,1
28906,1
28907,1
28908,1
28909,0
28910,1
28911,0
28912,1
28913,0
28914,0
28915,1
28916,1
28917,1
28918,0
28919,0
28920,1
28921,1
28922,0
28923,0
28924,0
28925,1
28926,0
28927,1
28928,0
28929,1
28930,0
28931,0
28932,1
28933,0
28934,1
28935,0
28936,1
28937,0
28938,1
28939,1
28940,1
28941,1
28942,1
28943,1
28944,1
28945,1
28946,1
28947,0
28948,1
28949,0
28950,1
28951,0
28952,0
28953,1
28954,0
28955,1
28956,1
28957,1
28958,1
28959,0
28960,1
28961,1
28962,0
28963,1
28964,1
28965,0
28966,1
28967,0
28968,0
28969,1
28970,1
28971,1
28972,0
28973,0
28974,1
28975,0
28976,1
28977,1
28978,0
28979,0
28980,0
28981,1
28982,0
28983,1
28984,0
28985,0
28986,0
28987,1
28988,0
28989,1
28990,0
28991,1
28992,0
28993,0
28994,1
28995,0
28996,0
28997,0
28998,0
28999,1
29000,0
29001,1
29002,1
29003,0
29004,0
29005,1
29006,1
29007,1
29008,0
29009,1
29010,0
29011,1
29012,1
29013,1
29014,1
29015,0
29016,1
29017,0
29018,1
29019,0
29020,1
29021,1
29022,0
29023,0
29024,1
29025,1
29026,1
29027,1
29028,0
29029,0
29030,1
29031,0
29032,0
29033,1
29034,0
29035,1
29036,1
29037,0
29038,0
29039,1
29040,1
29041,1
29042,0
29043,1
29044,0
29045,1
29046,0
29047,1
29048,1
29049,1
29050,1
29051,1
29052,1
29053,0
29054,0
29055,1
29056,0
29057,0
29058,0
29059,0
29060,1
29061,0
29062,0
29063,0
29064,1
29065,1
29066,1
29067,0
29068,0
29069,1
29070,1
29071,0
29072,1
29073,0
29074,1
29075,0
29076,1
29077,0
29078,1
29079,1
29080,0
29081,1
29082,0
29083,0
29084,0
29085,0
29086,1
29087,0
29088,1
29089,0
29090,0
29091,0
29092,0
29093,0
29094,0
29095,1
29096,0
29097,1
29098,0
29099,0
29100,1
29101,1
29102,1
29103,1
29104,1
29105,1
29106,1
29107,1
29108,1
29109,1
29110,1
29111,1
29112,1
29113,1
29114,0
29115,1
29116,1
29117,1
29118,1
29119,0
29120,0
29121,1
29122,1
29123,0
29124,0
29125,1
29126,1
29127,0
29128,1
29129,0
29130,1
29131,0
29132,0
29133,0
29134,1
29135,1
29136,0
29137,0
29138,0
29139,1
29140,1
29141,0
29142,0
29143,0
29144,1
29145,1
29146,1
29147,1
29148,1
29149,1
29150,0
29151,0
29152,1
29153,1
29154,1
29155,0
29156,1
29157,1
29158,0
29159,1
29160,1
29161,1
29162,0
29163,1
29164,1
29165,1
29166,1
29167,0
29168,0
29169,1
29170,0
29171,1
29172,1
29173,0
29174,0
29175,0
29176,1
29177,0
29178,1
29179,0
29180,0
29181,1
29182,0
29183,1
29184,1
29185,0
29186,1
29187,0
29188,0
29189,0
29190,1
29191,1
29192,1
29193,1
29194,0
29195,1
29196,0
29197,0
29198,1
29199,0
29200,1
29201,0
29202,1
29203,0
29204,1
29205,1
29206,0
29207,1
29208,0
29209,1
29210,0
29211,1
29212,0
29213,1
29214,0
29215,0
29216,0
29217,0
29218,0
29219,0
29220,0
29221,1
29222,1
29223,0
29224,1
29225,1
29226,0
29227,0
29228,1
29229,1
29230,0
29231,1
29232,1
29233,1
29234,0
29235,0
29236,1
29237,0
29238,0
29239,1
29240,0
29241,0
29242,1
29243,1
29244,0
29245,1
29246,1
29247,1
29248,1
29249,1
29250,1
29251,1
29252,1
29253,1
29254,1
29255,1
29256,1
29257,1
29258,1
29259,1
29260,1
29261,1
29262,1
29263,1
29264,0
29265,1
29266,1
29267,0
29268,0
29269,0
29270,1
29271,0
29272,1
29273,1
29274,0
29275,1
29276,0
29277,1
29278,0
29279,1
29280,1
29281,1
29282,0
29283,1
29284,0
29285,1
29286,0
29287,0
29288,0
29289,1
29290,0
29291,1
29292,0
29293,1
29294,0
29295,1
29296,1
29297,1
29298,1
29299,0
29300,0
29301,0
29302,1
29303,0
29304,1
29305,1
29306,0
29307,1
29308,0
29309,1
29310,1
29311,0
29312,1
29313,1
29314,0
29315,1
29316,0
29317,1
29318,0
29319,1
29320,0
29321,0
29322,1
29323,0
29324,0
29325,1
29326,1
29327,1
29328,1
29329,1
29330,0
29331,1
29332,1
29333,1
29334,1
29335,1
29336,1
29337,1
29338,1
29339,1
29340,1
29341,1
29342,1
29343,1
29344,1
29345,0
29346,1
29347,0
29348,0
29349,1
29350,1
29351,0
29352,1
29353,0
29354,0
29355,1
29356,1
29357,1
29358,1
29359,1
29360,1
29361,1
29362,1
29363,0
29364,0
29365,1
29366,1
29367,0
29368,0
29369,0
29370,0
29371,0
29372,1
29373,1
29374,1
29375,1
29376,1
29377,1
29378,1
29379,0
29380,0
29381,1
29382,1
29383,0
29384,1
29385,0
29386,0
29387,0
29388,1
29389,0
29390,1
29391,0
29392,1
29393,0
29394,0
29395,1
29396,0
29397,0
29398,0
29399,1
29400,0
29401,1
29402,0
29403,1
29404,1
29405,0
29406,0
29407,1
29408,0
29409,1
29410,0
29411,1
29412,1
29413,0
29414,0
29415,0
29416,1
29417,1
29418,0
29419,1
29420,0
29421,1
29422,1
29423,1
29424,0
29425,1
29426,1
29427,0
29428,0
29429,1
29430,0
29431,1
29432,0
29433,0
29434,0
29435,1
29436,1
29437,0
29438,0
29439,1
29440,1
29441,1
29442,1
29443,0
29444,0
29445,1
29446,1
29447,1
29448,0
29449,1
29450,1
29451,1
29452,1
29453,0
29454,1
29455,0
29456,0
29457,0
29458,0
29459,0
29460,1
29461,0
29462,1
29463,0
29464,0
29465,0
29466,0
29467,0
29468,1
29469,0
29470,1
29471,0
29472,1
29473,1
29474,0
29475,0
29476,0
29477,1
29478,0
29479,0
29480,1
29481,0
29482,1
29483,0
29484,1
29485,0
29486,1
29487,0
29488,1
29489,0
29490,1
29491,0
29492,1
29493,0
29494,1
29495,0
29496,1
29497,1
29498,1
29499,0
29500,1
29501,1
29502,1
29503,0
29504,1
29505,1
29506,0
29507,0
29508,1
29509,0
29510,1
29511,0
29512,0
29513,0
29514,1
29515,1
29516,0
29517,0
29518,0
29519,1
29520,0
29521,0
29522,1
29523,0
29524,1
29525,1
29526,0
29527,1
29528,1
29529,1
29530,1
29531,1
29532,0
29533,0
29534,0
29535,0
29536,1
29537,0
29538,1
29539,0
29540,1
29541,0
29542,1
29543,0
29544,0
29545,1
29546,0
29547,1
29548,1
29549,0
29550,1
29551,0
29552,0
29553,1
29554,0
29555,1
29556,0
29557,0
29558,1
29559,1
29560,1
29561,0
29562,1
29563,0
29564,1
29565,0
29566,0
29567,1
29568,1
29569,0
29570,1
29571,1
29572,0
29573,0
29574,0
29575,0
29576,1
29577,0
29578,0
29579,0
29580,0
29581,1
29582,0
29583,1
29584,0
29585,0
29586,0
29587,0
29588,0
29589,1
29590,1
29591,0
29592,0
29593,1
29594,0
29595,0
29596,1
29597,1
29598,0
29599,0
29600,0
29601,1
29602,0
29603,1
29604,1
29605,0
29606,1
29607,1
29608,0
29609,1
29610,1
29611,0
29612,0
29613,1
29614,0
29615,0
29616,1
29617,1
29618,0
29619,1
29620,0
29621,1
29622,0
29623,0
29624,0
29625,1
29626,1
29627,0
29628,0
29629,0
29630,1
29631,0
29632,0
29633,0
29634,1
29635,0
29636,0
29637,1
29638,0
29639,1
29640,1
29641,0
29642,0
29643,1
29644,1
29645,1
29646,0
29647,1
29648,1
29649,0
29650,1
29651,1
29652,0
29653,0
29654,1
29655,1
29656,1
29657,1
29658,0
29659,1
29660,1
29661,1
29662,1
29663,0
29664,1
29665,0
29666,1
29667,0
29668,0
29669,0
29670,1
29671,1
29672,1
29673,1
29674,0
29675,1
29676,0
29677,1
29678,0
29679,0
29680,0
29681,1
29682,1
29683,1
29684,1
29685,1
29686,0
29687,1
29688,0
29689,0
29690,0
29691,0
29692,0
29693,1
29694,1
29695,0
29696,0
29697,1
29698,1
29699,1
29700,1
29701,1
29702,1
29703,0
29704,0
29705,1
29706,0
29707,0
29708,1
29709,0
29710,1
29711,0
29712,1
29713,0
29714,0
29715,0
29716,1
29717,1
29718,1
29719,0
29720,0
29721,0
29722,1
29723,1
29724,1
29725,0
29726,1
29727,0
29728,0
29729,1
29730,1
29731,0
29732,1
29733,0
29734,1
29735,1
29736,1
29737,0
29738,1
29739,1
29740,1
29741,0
29742,0
29743,1
29744,0
29745,0
29746,1
29747,1
29748,1
29749,1
29750,1
29751,1
29752,1
29753,1
29754,1
29755,1
29756,1
29757,1
29758,0
29759,0
29760,1
29761,0
29762,0
29763,1
29764,0
29765,1
29766,0
29767,0
29768,1
29769,0
29770,0
29771,1
29772,0
29773,1
29774,0
29775,0
29776,1
29777,0
29778,0
29779,1
29780,1
29781,1
29782,0
29783,0
29784,1
29785,1
29786,0
29787,1
29788,0
29789,1
29790,1
29791,1
29792,0
29793,1
29794,1
29795,0
29796,0
29797,0
29798,0
29799,1
29800,1
29801,0
29802,1
29803,1
29804,0
29805,1
29806,0
29807,1
29808,1
29809,1
29810,0
29811,0
29812,0
29813,1
29814,0
29815,1
29816,1
29817,1
29818,1
29819,1
29820,1
29821,1
29822,0
29823,1
29824,1
29825,1
29826,0
29827,1
29828,1
29829,1
29830,1
29831,0
29832,0
29833,1
29834,1
29835,1
29836,1
29837,0
29838,1
29839,0
29840,1
29841,0
29842,0
29843,1
29844,0
29845,1
29846,0
29847,1
29848,1
29849,1
29850,0
29851,1
29852,1
29853,0
29854,1
29855,1
29856,0
29857,1
29858,1
29859,1
29860,1
29861,1
29862,1
29863,1
29864,0
29865,1
29866,1
29867,1
29868,1
29869,1
29870,1
29871,1
29872,1
29873,1
29874,1
29875,0
29876,1
29877,0
29878,0
29879,1
29880,0
29881,1
29882,1
29883,0
29884,1
29885,1
29886,0
29887,1
29888,0
29889,0
29890,1
29891,0
29892,1
29893,0
29894,0
29895,1
29896,1
29897,0
29898,1
29899,0
29900,0
29901,1
29902,0
29903,1
29904,0
29905,1
29906,0
29907,0
29908,0
29909,1
29910,0
29911,0
29912,0
29913,0
29914,0
29915,0
29916,1
29917,1
29918,1
29919,1
29920,1
29921,1
29922,1
29923,1
29924,1
29925,1
29926,0
29927,1
29928,0
29929,1
29930,1
29931,1
29932,1
29933,1
29934,0
29935,1
29936,0
29937,1
29938,0
29939,1
29940,1
29941,1
29942,0
29943,0
29944,1
29945,0
29946,1
29947,0
29948,1
29949,0
29950,0
29951,1
29952,0
29953,0
29954,1
29955,0
29956,0
29957,0
29958,1
29959,0
29960,0
29961,0
29962,0
29963,1
29964,0
29965,1
29966,1
29967,1
29968,1
29969,0
29970,0
29971,1
29972,0
29973,1
29974,1
29975,1
29976,1
29977,1
29978,0
29979,1
29980,1
29981,1
29982,1
29983,1
29984,0
29985,0
29986,1
29987,1
29988,1
29989,1
29990,0
29991,1
29992,0
29993,1
29994,0
29995,1
29996,1
29997,0
29998,0
29999,0
30000,0
30001,1
30002,0
30003,0
30004,0
30005,0
30006,0
30007,0
30008,0
30009,1
30010,0
30011,1
30012,1
30013,0
30014,0
30015,1
30016,0
30017,1
30018,1
30019,1
30020,1
30021,1
30022,1
30023,1
30024,0
30025,0
30026,1
30027,1
30028,1
30029,1
30030,1
30031,0
30032,1
30033,1
30034,1
30035,0
30036,0
